family,source_grid,simulation_cutoff,seed_bandwidth,target_energy,kx,ky,kz,ux_real,ux_imag,uy_real,uy_imag,uz_real,uz_imag
orthogonal-bundle,16,5,3,10,2,-1,1,-0.019589138876225612,-0.0092693252411827961,-0.056037976799763516,0.071418631226302959,-0.016859699047312299,0.089957281708668554
orthogonal-bundle,16,5,3,10,2,-1,2,0.022822781989921877,0.081691240969985701,0.0066839146513508951,0.16227829471960692,-0.019480824664246429,-0.00055209361018225534
orthogonal-bundle,16,5,3,10,2,-1,3,0.029358621394206606,0.06675703431891207,-0.047521096392738785,0.056756284956673113,-0.035412779727050668,-0.025585927893717011
orthogonal-bundle,16,5,3,10,2,-1,-3,-0.0059026942424741137,0.0098596366644010443,-0.0375851305460125,0.050252422900787068,0.0085932473536880858,-0.010177716523994995
orthogonal-bundle,16,5,3,10,2,-1,-2,0.0074122494553679327,0.013064139822724271,-0.073294270348407811,0.0070823027622045611,0.044059384629571839,0.0095229884416219868
orthogonal-bundle,16,5,3,10,2,-1,-1,-0.030594653971187793,0.0096886355873572385,-0.13369484908604642,-0.0079940905678835359,0.072505541143670874,0.027371361742598022
orthogonal-bundle,16,5,3,10,3,0,0,0,0,-0.36990309697027934,-0.021851644516444269,0.0081359426626525459,0.0048404821810936567
orthogonal-bundle,16,5,3,10,3,0,1,-0.034937569303330203,-0.00036836674557109576,-0.016266970458462402,-0.018842165378247684,0.10481270790999066,0.0011051002367132869
orthogonal-bundle,16,5,3,10,3,0,2,-0.029119746987831794,0.012170665522490019,0.0024137592977120505,0.05381294035744958,0.043679620481747707,-0.018255998283735028
orthogonal-bundle,16,5,3,10,3,0,3,0.0070262575215081198,0.0016899293882219975,-0.0041746044600569207,0.016700881077653992,-0.0070262575215081216,-0.0016899293882219975
orthogonal-bundle,16,5,3,10,3,0,-3,0.008454263579111547,0.0037192826700297469,0.063864044272257253,0.013617583508198717,0.0084542635791115487,0.0037192826700297469
orthogonal-bundle,16,5,3,10,3,0,-2,-0.033401310017281471,0.014899892066099667,-0.028514897930872769,0.077829411485454567,-0.050101965025922214,0.022349838099149501
orthogonal-bundle,16,5,3,10,3,0,-1,-0.031136568024617478,0.00044624037846277358,-0.018550221009745023,0.053190737549363314,-0.093409704073852448,0.0013387211353883205
